57,0.421,0.053,0.035,0.474,0.018,0.0,0.561,0.213,0.766;1,0,0
42,0.524,0.167,0.071,0.095,0.143,0.0,0.333,0.429,0.421;0,0,1
27,0.667,0.0,0.037,0.259,0.037,0.0,0.296,0.208,0.719;1,0,0
31,0.871,0.0,0.0,0.065,0.065,0.0,0.065,0.576,0.285;0,0,1
32,0.25,0.25,0.062,0.344,0.062,0.031,0.656,0.12,0.777;0,0,1
39,0.513,0.0,0.077,0.333,0.077,0.0,0.41,0.302,0.606;1,0,0
29,0.897,0.069,0.034,0.0,0.0,0.0,0.103,0.722,0.278;0,0,1
30,0.133,0.0,0.767,0.033,0.067,0.0,0.8,0.033,0.894;1,0,0
52,0.788,0.0,0.0,0.058,0.154,0.0,0.058,0.695,0.129;0,0,1
23,0.304,0.043,0.087,0.565,0.0,0.0,0.696,0.101,0.899;1,0,0
67,0.97,0.0,0.0,0.015,0.015,0.0,0.015,0.964,0.021;0,1,0
31,0.258,0.0,0.0,0.677,0.065,0.0,0.677,0.065,0.858;1,0,0
54,0.074,0.0,0.019,0.907,0.0,0.0,0.926,0.049,0.951;1,0,0
36,0.417,0.056,0.194,0.278,0.056,0.0,0.528,0.085,0.834;1,0,0
22,0.273,0.045,0.045,0.636,0.0,0.0,0.727,0.273,0.727;0,0,1
28,0.571,0.107,0.0,0.321,0.0,0.0,0.429,0.225,0.775;0,0,1
25,0.24,0.04,0.16,0.48,0.08,0.0,0.68,0.032,0.869;1,0,0
30,0.3,0.0,0.267,0.167,0.1,0.167,0.433,0.131,0.559;0,0,1
60,0.317,0.35,0.017,0.25,0.05,0.017,0.617,0.086,0.83;0,0,1
35,0.686,0.0,0.057,0.171,0.086,0.0,0.229,0.63,0.282;0,0,1
64,0.438,0.016,0.0,0.344,0.109,0.094,0.359,0.22,0.529;0,0,1
18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0;0,1,0
23,0.087,0.0,0.696,0.217,0.0,0.0,0.913,0.02,0.98;1,0,0
27,0.704,0.148,0.074,0.037,0.037,0.0,0.259,0.433,0.516;0,0,1
29,0.034,0.793,0.0,0.103,0.0,0.069,0.897,0.017,0.913;1,0,0
35,0.2,0.0,0.086,0.686,0.029,0.0,0.771,0.07,0.898;1,0,0
23,0.348,0.0,0.043,0.609,0.0,0.0,0.652,0.056,0.944;1,0,0
36,0.083,0.028,0.028,0.389,0.278,0.194,0.444,0.038,0.473;0,0,1
56,0.286,0.0,0.0,0.696,0.018,0.0,0.696,0.248,0.734;1,0,0
58,0.845,0.017,0.017,0.086,0.034,0.0,0.121,0.712,0.248;0,0,1
56,0.25,0.071,0.196,0.393,0.071,0.018,0.661,0.066,0.828;0,0,1
26,0.154,0.269,0.115,0.154,0.192,0.115,0.538,0.04,0.618;0,0,1
34,0.265,0.0,0.647,0.088,0.0,0.0,0.735,0.079,0.921;1,0,0
75,0.52,0.093,0.053,0.213,0.12,0.0,0.36,0.317,0.539;0,0,1
33,0.818,0.03,0.03,0.03,0.091,0.0,0.091,0.763,0.142;0,1,0
22,0.682,0.0,0.045,0.182,0.091,0.0,0.227,0.504,0.388;0,0,1
30,0.333,0.0,0.0,0.667,0.0,0.0,0.667,0.333,0.667;0,0,1
22,0.727,0.0,0.0,0.045,0.182,0.045,0.045,0.548,0.126;0,0,1
27,0.333,0.0,0.0,0.037,0.037,0.593,0.037,0.285,0.051;0,0,1
27,0.074,0.593,0.074,0.259,0.0,0.0,0.926,0.016,0.984;1,0,0
40,0.775,0.025,0.025,0.05,0.1,0.025,0.1,0.585,0.245;0,0,1
32,0.062,0.0,0.5,0.031,0.0,0.406,0.531,0.037,0.551;0,0,1
19,0.895,0.0,0.0,0.0,0.105,0.0,0.0,0.895,0.0;0,1,0
33,0.424,0.091,0.061,0.303,0.121,0.0,0.455,0.179,0.667;0,0,1
24,0.167,0.0,0.0,0.75,0.083,0.0,0.75,0.049,0.859;1,0,0
60,0.883,0.0,0.0,0.083,0.033,0.0,0.083,0.86,0.106;0,1,0
53,0.566,0.0,0.057,0.321,0.019,0.038,0.377,0.31,0.617;0,0,1
34,0.412,0.0,0.088,0.5,0.0,0.0,0.588,0.141,0.859;1,0,0
30,0.467,0.0,0.033,0.467,0.033,0.0,0.5,0.101,0.847;1,0,0
32,0.219,0.281,0.0,0.188,0.25,0.062,0.469,0.062,0.575;0,0,1
27,0.37,0.0,0.0,0.593,0.037,0.0,0.593,0.167,0.79;1,0,0
42,0.738,0.095,0.024,0.119,0.024,0.0,0.238,0.566,0.407;0,0,1
41,0.049,0.0,0.39,0.195,0.195,0.171,0.585,0.033,0.599;0,0,1
21,0.81,0.0,0.0,0.095,0.095,0.0,0.095,0.694,0.196;0,0,1
28,0.464,0.071,0.0,0.25,0.214,0.0,0.321,0.444,0.341;0,0,1
28,0.607,0.0,0.071,0.214,0.071,0.036,0.286,0.316,0.533;0,0,1
30,0.3,0.467,0.0,0.133,0.1,0.0,0.6,0.219,0.677;1,0,0
30,0.933,0.0,0.0,0.033,0.033,0.0,0.033,0.909,0.057;0,1,0
23,0.957,0.0,0.0,0.043,0.0,0.0,0.043,0.957,0.043;0,1,0
58,0.621,0.034,0.103,0.172,0.052,0.017,0.31,0.385,0.528;0,0,1
53,0.34,0.019,0.528,0.113,0.0,0.0,0.66,0.304,0.696;0,0,1
20,0.3,0.0,0.0,0.7,0.0,0.0,0.7,0.05,0.95;1,0,0
60,0.717,0.017,0.067,0.133,0.067,0.0,0.217,0.234,0.616;0,0,1
36,0.528,0.0,0.0,0.028,0.083,0.361,0.028,0.517,0.036;0,0,1
62,0.742,0.0,0.048,0.016,0.081,0.113,0.065,0.706,0.096;0,0,1
33,0.152,0.0,0.03,0.758,0.061,0.0,0.788,0.068,0.868;1,0,0
46,0.609,0.043,0.065,0.196,0.065,0.022,0.304,0.477,0.428;0,0,1
59,0.407,0.051,0.068,0.441,0.017,0.017,0.559,0.185,0.774;0,0,1
63,0.952,0.0,0.016,0.0,0.032,0.0,0.016,0.94,0.028;0,1,0
49,0.531,0.041,0.0,0.408,0.02,0.0,0.449,0.4,0.578;0,0,1
39,0.897,0.026,0.0,0.0,0.077,0.0,0.026,0.897,0.026;0,1,0
31,0.161,0.226,0.032,0.581,0.0,0.0,0.839,0.018,0.982;1,0,0
59,0.78,0.0,0.0,0.017,0.034,0.169,0.017,0.777,0.019;0,0,1
23,0.478,0.0,0.087,0.391,0.043,0.0,0.478,0.241,0.705;1,0,0
32,0.562,0.125,0.0,0.25,0.031,0.031,0.375,0.206,0.698;0,0,1
28,0.321,0.0,0.0,0.143,0.107,0.429,0.143,0.268,0.176;0,0,1
70,0.686,0.043,0.014,0.214,0.043,0.0,0.271,0.686,0.271;0,0,1
38,0.447,0.053,0.158,0.289,0.053,0.0,0.5,0.136,0.79;0,0,1
48,0.417,0.083,0.125,0.229,0.104,0.042,0.438,0.107,0.686;0,0,1
31,0.323,0.0,0.0,0.677,0.0,0.0,0.677,0.277,0.723;1,0,0
32,0.625,0.0,0.031,0.25,0.094,0.0,0.281,0.471,0.423;0,0,1
18,0.556,0.0,0.0,0.167,0.056,0.222,0.167,0.381,0.281;0,0,1
71,0.62,0.028,0.014,0.211,0.127,0.0,0.254,0.395,0.443;0,0,1
29,0.724,0.034,0.0,0.103,0.034,0.103,0.138,0.678,0.182;0,0,1
45,0.311,0.022,0.222,0.4,0.022,0.022,0.644,0.047,0.894;1,0,0
33,0.515,0.03,0.03,0.364,0.061,0.0,0.424,0.14,0.764;0,0,1
20,0.35,0.0,0.0,0.2,0.35,0.1,0.2,0.186,0.28;0,0,1
34,0.735,0.059,0.029,0.147,0.029,0.0,0.235,0.48,0.48;0,0,1
26,0.308,0.038,0.192,0.462,0.0,0.0,0.692,0.115,0.885;1,0,0
29,0.483,0.0,0.069,0.448,0.0,0.0,0.517,0.093,0.907;1,0,0
31,0.548,0.0,0.226,0.194,0.032,0.0,0.419,0.367,0.596;1,0,0
33,0.758,0.03,0.0,0.212,0.0,0.0,0.242,0.707,0.293;0,0,1
42,0.81,0.024,0.024,0.024,0.095,0.024,0.071,0.81,0.071;0,1,0
33,0.515,0.0,0.303,0.152,0.03,0.0,0.455,0.342,0.624;0,0,1
29,0.69,0.034,0.034,0.172,0.069,0.0,0.241,0.569,0.357;0,0,1
25,0.6,0.0,0.04,0.24,0.12,0.0,0.28,0.52,0.355;0,0,1
34,0.941,0.0,0.059,0.0,0.0,0.0,0.059,0.871,0.129;0,0,1
26,0.423,0.077,0.115,0.192,0.154,0.038,0.385,0.097,0.62;0,0,1
24,0.917,0.0,0.0,0.083,0.0,0.0,0.083,0.826,0.174;0,1,0
35,0.171,0.086,0.0,0.371,0.286,0.086,0.457,0.057,0.531;0,0,1
27,0.481,0.0,0.111,0.259,0.148,0.0,0.37,0.195,0.602;0,0,1
33,0.273,0.03,0.455,0.212,0.03,0.0,0.697,0.118,0.848;1,0,0
38,0.868,0.026,0.026,0.0,0.079,0.0,0.053,0.722,0.17;0,0,1
75,0.453,0.027,0.133,0.347,0.04,0.0,0.507,0.141,0.803;1,0,0
45,0.867,0.022,0.022,0.067,0.022,0.0,0.111,0.836,0.142;0,0,1
60,0.6,0.033,0.05,0.2,0.117,0.0,0.283,0.379,0.475;0,0,1
60,0.683,0.0,0.017,0.133,0.167,0.0,0.15,0.433,0.328;0,0,1
29,0.103,0.552,0.0,0.31,0.034,0.0,0.862,0.067,0.898;1,0,0
55,0.891,0.018,0.0,0.055,0.036,0.0,0.073,0.891,0.073;0,1,0
56,0.625,0.054,0.0,0.321,0.0,0.0,0.375,0.178,0.822;1,0,0
22,0.5,0.0,0.136,0.364,0.0,0.0,0.5,0.088,0.912;1,0,0
24,0.625,0.0,0.167,0.208,0.0,0.0,0.375,0.51,0.49;0,0,1
57,0.737,0.158,0.018,0.088,0.0,0.0,0.263,0.715,0.285;0,0,1
28,0.714,0.036,0.0,0.143,0.107,0.0,0.179,0.687,0.205;0,0,1
60,0.917,0.0,0.0,0.017,0.05,0.017,0.017,0.908,0.025;0,1,0
27,0.0,0.037,0.963,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
21,0.619,0.048,0.048,0.19,0.095,0.0,0.286,0.231,0.606;0,0,1
25,0.76,0.0,0.04,0.04,0.16,0.0,0.08,0.692,0.137;0,0,1
32,0.438,0.031,0.0,0.062,0.094,0.375,0.094,0.376,0.13;0,0,1
57,0.737,0.0,0.053,0.088,0.123,0.0,0.14,0.617,0.245;0,0,1
50,0.9,0.0,0.0,0.06,0.04,0.0,0.06,0.9,0.06;0,1,0
26,0.462,0.308,0.038,0.154,0.038,0.0,0.5,0.249,0.705;0,0,1
44,0.523,0.023,0.0,0.295,0.159,0.0,0.318,0.281,0.515;0,0,1
40,0.55,0.0,0.0,0.4,0.05,0.0,0.4,0.55,0.4;0,0,1
27,0.259,0.037,0.444,0.222,0.037,0.0,0.704,0.182,0.78;1,0,0
25,0.84,0.0,0.0,0.12,0.04,0.0,0.12,0.753,0.204;0,0,1
34,0.147,0.029,0.0,0.824,0.0,0.0,0.853,0.075,0.925;1,0,0
47,0.447,0.043,0.064,0.34,0.043,0.064,0.447,0.431,0.463;0,0,1
27,0.333,0.037,0.185,0.296,0.074,0.074,0.519,0.25,0.596;0,0,1
42,0.19,0.0,0.048,0.095,0.119,0.548,0.143,0.095,0.171;0,0,1
28,0.964,0.0,0.0,0.036,0.0,0.0,0.036,0.963,0.037;0,1,0
72,0.097,0.0,0.806,0.069,0.0,0.028,0.875,0.097,0.875;1,0,0
36,0.611,0.0,0.083,0.194,0.111,0.0,0.278,0.536,0.35;0,0,1
24,0.042,0.042,0.0,0.917,0.0,0.0,0.958,0.0060,0.994;1,0,0
22,0.182,0.182,0.273,0.364,0.0,0.0,0.818,0.079,0.921;1,0,0
42,0.857,0.0,0.0,0.048,0.071,0.024,0.048,0.849,0.055;0,1,0
26,0.538,0.0,0.0,0.0,0.154,0.308,0.0,0.538,0.0;0,0,1
24,0.458,0.0,0.0,0.25,0.292,0.0,0.25,0.425,0.281;0,0,1
47,0.043,0.043,0.766,0.106,0.0,0.043,0.915,0.01,0.946;1,0,0
30,0.9,0.0,0.0,0.033,0.033,0.033,0.033,0.899,0.034;0,1,0
61,0.787,0.0,0.016,0.098,0.098,0.0,0.115,0.767,0.134;0,0,1
36,0.694,0.0,0.0,0.278,0.028,0.0,0.278,0.688,0.284;0,0,1
39,0.897,0.0,0.051,0.0,0.051,0.0,0.051,0.746,0.181;0,0,1
27,0.444,0.111,0.0,0.444,0.0,0.0,0.556,0.114,0.886;1,0,0
69,0.145,0.0,0.014,0.783,0.0,0.058,0.797,0.122,0.82;1,0,0
57,0.158,0.474,0.07,0.281,0.018,0.0,0.825,0.065,0.916;1,0,0
62,0.903,0.048,0.0,0.032,0.016,0.0,0.081,0.792,0.189;0,0,1
34,0.471,0.029,0.118,0.382,0.0,0.0,0.529,0.406,0.594;0,0,1
38,0.263,0.553,0.0,0.105,0.079,0.0,0.658,0.035,0.865;1,0,0
64,0.969,0.016,0.0,0.0,0.016,0.0,0.016,0.927,0.055;0,1,0
35,0.314,0.0,0.029,0.0,0.086,0.571,0.029,0.292,0.037;0,0,1
20,0.6,0.0,0.0,0.35,0.05,0.0,0.35,0.349,0.587;0,0,1
32,0.344,0.0,0.094,0.5,0.062,0.0,0.594,0.053,0.86;1,0,0
53,0.453,0.038,0.019,0.415,0.075,0.0,0.472,0.356,0.566;0,0,1
54,0.815,0.037,0.0,0.037,0.111,0.0,0.074,0.631,0.211;0,0,1
23,0.565,0.0,0.0,0.0,0.348,0.087,0.0,0.565,0.0;0,0,1
29,0.966,0.0,0.0,0.034,0.0,0.0,0.034,0.955,0.045;0,1,0
31,0.71,0.032,0.032,0.129,0.065,0.032,0.194,0.71,0.194;0,0,1
37,0.784,0.027,0.027,0.054,0.108,0.0,0.108,0.452,0.341;0,0,1
34,0.559,0.206,0.059,0.176,0.0,0.0,0.441,0.559,0.441;0,0,1
34,0.588,0.0,0.0,0.059,0.235,0.118,0.059,0.53,0.095;0,0,1
50,0.72,0.18,0.0,0.04,0.0,0.06,0.22,0.579,0.354;0,0,1
57,0.439,0.193,0.0,0.351,0.0,0.018,0.544,0.439,0.544;0,0,1
29,0.862,0.0,0.0,0.034,0.103,0.0,0.034,0.862,0.034;0,1,0
50,0.7,0.0,0.02,0.02,0.04,0.22,0.04,0.685,0.053;0,0,1
27,0.852,0.0,0.037,0.037,0.074,0.0,0.074,0.783,0.137;0,0,1
26,0.808,0.0,0.038,0.154,0.0,0.0,0.192,0.766,0.234;0,0,1
37,0.784,0.0,0.027,0.135,0.054,0.0,0.162,0.686,0.256;0,0,1
38,0.658,0.053,0.026,0.132,0.079,0.053,0.211,0.43,0.398;0,0,1
33,0.848,0.0,0.061,0.061,0.0,0.03,0.121,0.848,0.121;0,1,0
56,0.607,0.018,0.054,0.196,0.125,0.0,0.268,0.255,0.545;0,0,1
48,0.021,0.0,0.542,0.104,0.062,0.271,0.646,0.0070,0.656;0,0,1
37,0.486,0.054,0.0,0.162,0.297,0.0,0.216,0.202,0.374;0,0,1
43,0.837,0.0,0.0,0.023,0.116,0.023,0.023,0.817,0.041;0,0,1
67,0.075,0.015,0.328,0.552,0.015,0.015,0.896,0.02,0.949;1,0,0
55,0.927,0.018,0.0,0.018,0.036,0.0,0.036,0.926,0.037;0,1,0
29,0.931,0.034,0.0,0.0,0.034,0.0,0.034,0.931,0.034;0,1,0
34,0.588,0.059,0.0,0.265,0.088,0.0,0.324,0.308,0.572;0,0,1
32,0.688,0.062,0.0,0.156,0.094,0.0,0.219,0.226,0.577;0,0,1
53,0.509,0.019,0.0,0.415,0.057,0.0,0.434,0.319,0.616;1,0,0
26,0.038,0.962,0.0,0.0,0.0,0.0,0.962,0.024,0.976;1,0,0
35,0.629,0.257,0.0,0.057,0.057,0.0,0.314,0.506,0.433;0,0,1
23,0.957,0.0,0.0,0.0,0.0,0.043,0.0,0.957,0.0;0,1,0
29,0.448,0.034,0.034,0.448,0.034,0.0,0.517,0.126,0.825;1,0,0
25,0.6,0.0,0.0,0.4,0.0,0.0,0.4,0.536,0.464;0,0,1
58,0.19,0.552,0.0,0.207,0.017,0.034,0.759,0.085,0.859;0,0,1
26,0.615,0.038,0.038,0.0,0.308,0.0,0.077,0.597,0.093;0,0,1
50,0.18,0.38,0.04,0.3,0.08,0.02,0.72,0.077,0.816;0,0,1
26,0.538,0.0,0.077,0.346,0.0,0.038,0.423,0.26,0.689;0,0,1
22,0.636,0.045,0.045,0.045,0.227,0.0,0.136,0.426,0.272;0,0,1
23,0.478,0.0,0.087,0.217,0.174,0.043,0.304,0.168,0.516;0,0,1
29,0.586,0.0,0.103,0.241,0.069,0.0,0.345,0.233,0.66;0,0,1
28,0.036,0.0,0.0,0.964,0.0,0.0,0.964,0.0050,0.995;1,0,0
56,0.786,0.036,0.018,0.054,0.107,0.0,0.107,0.699,0.185;0,0,1
28,0.0,0.0,0.929,0.071,0.0,0.0,1.0,0.0,1.0;1,0,0
68,0.779,0.015,0.044,0.059,0.103,0.0,0.118,0.426,0.37;0,0,1
30,0.8,0.033,0.033,0.133,0.0,0.0,0.2,0.758,0.242;0,0,1
28,0.714,0.0,0.036,0.071,0.179,0.0,0.107,0.714,0.107;0,0,1
28,0.107,0.107,0.0,0.107,0.036,0.643,0.214,0.088,0.227;0,0,1
33,0.697,0.0,0.091,0.152,0.061,0.0,0.242,0.593,0.343;0,0,1
62,0.226,0.065,0.065,0.597,0.032,0.016,0.726,0.088,0.858;1,0,0
60,0.15,0.033,0.0,0.8,0.017,0.0,0.833,0.15,0.833;1,0,0
35,0.8,0.029,0.029,0.057,0.057,0.029,0.114,0.79,0.124;0,0,1
70,0.886,0.014,0.0,0.014,0.086,0.0,0.029,0.756,0.119;0,0,1
43,0.721,0.047,0.023,0.116,0.093,0.0,0.186,0.532,0.353;0,0,1
49,0.531,0.0,0.02,0.041,0.082,0.327,0.061,0.531,0.061;0,0,1
35,0.657,0.0,0.0,0.314,0.029,0.0,0.314,0.23,0.717;1,0,0
28,0.036,0.071,0.071,0.821,0.0,0.0,0.964,0.011,0.989;1,0,0
24,0.125,0.042,0.0,0.833,0.0,0.0,0.875,0.045,0.955;1,0,0
46,0.696,0.022,0.022,0.043,0.065,0.152,0.087,0.673,0.108;0,0,1
33,0.303,0.0,0.03,0.667,0.0,0.0,0.697,0.154,0.846;0,0,1
44,0.273,0.023,0.0,0.705,0.0,0.0,0.727,0.242,0.758;1,0,0
55,0.691,0.018,0.018,0.091,0.109,0.073,0.127,0.624,0.186;0,0,1
37,0.351,0.0,0.324,0.27,0.027,0.027,0.595,0.082,0.846;1,0,0
29,0.897,0.0,0.034,0.034,0.034,0.0,0.069,0.602,0.322;0,0,1
29,0.552,0.069,0.069,0.276,0.034,0.0,0.414,0.246,0.706;0,0,1
34,0.912,0.0,0.029,0.0,0.059,0.0,0.029,0.912,0.029;0,1,0
53,0.943,0.0,0.0,0.019,0.019,0.019,0.019,0.943,0.019;0,1,0
40,0.375,0.15,0.05,0.3,0.1,0.025,0.5,0.138,0.704;0,0,1
59,0.61,0.017,0.034,0.339,0.0,0.0,0.39,0.258,0.742;1,0,0
33,0.242,0.0,0.152,0.606,0.0,0.0,0.758,0.111,0.889;0,0,1
34,0.088,0.353,0.059,0.382,0.059,0.059,0.794,0.057,0.824;1,0,0
63,0.444,0.032,0.206,0.27,0.032,0.016,0.508,0.12,0.811;1,0,0
36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
34,0.412,0.0,0.029,0.529,0.029,0.0,0.559,0.258,0.709;0,0,1
20,0.45,0.0,0.1,0.35,0.1,0.0,0.45,0.132,0.725;0,0,1
60,0.3,0.017,0.0,0.683,0.0,0.0,0.7,0.092,0.908;1,0,0
54,0.0,0.0,0.981,0.0,0.0,0.019,0.981,0.0,0.981;1,0,0
50,0.72,0.0,0.18,0.08,0.02,0.0,0.26,0.566,0.411;0,0,1
33,0.0,0.0,0.848,0.0,0.0,0.152,0.848,0.0,0.848;1,0,0
55,0.564,0.055,0.0,0.327,0.055,0.0,0.382,0.388,0.55;0,0,1
36,0.028,0.861,0.028,0.056,0.028,0.0,0.944,0.016,0.956;1,0,0
52,0.635,0.0,0.038,0.038,0.038,0.25,0.077,0.473,0.16;0,0,1
42,0.071,0.595,0.0,0.048,0.0,0.286,0.643,0.023,0.68;0,0,1
62,0.161,0.355,0.0,0.403,0.081,0.0,0.758,0.04,0.871;0,0,1
38,0.842,0.0,0.0,0.079,0.053,0.026,0.079,0.776,0.14;0,0,1
31,0.129,0.065,0.0,0.742,0.065,0.0,0.806,0.026,0.904;1,0,0
30,0.833,0.0,0.0,0.033,0.133,0.0,0.033,0.685,0.12;0,0,1
48,0.438,0.125,0.021,0.292,0.125,0.0,0.438,0.139,0.687;0,0,1
34,0.735,0.059,0.029,0.147,0.029,0.0,0.235,0.672,0.298;0,0,1
26,0.154,0.154,0.0,0.692,0.0,0.0,0.846,0.027,0.973;1,0,0
30,0.967,0.0,0.0,0.0,0.033,0.0,0.0,0.967,0.0;0,1,0
25,0.48,0.08,0.16,0.24,0.04,0.0,0.48,0.084,0.85;1,0,0
36,0.972,0.0,0.028,0.0,0.0,0.0,0.028,0.971,0.029;0,1,0
30,0.4,0.033,0.267,0.3,0.0,0.0,0.6,0.138,0.862;1,0,0
29,0.276,0.0,0.0,0.034,0.0,0.69,0.034,0.275,0.035;0,0,1
21,0.571,0.048,0.0,0.286,0.095,0.0,0.333,0.149,0.682;0,0,1
27,0.111,0.0,0.111,0.074,0.037,0.667,0.185,0.102,0.192;0,0,1
30,0.933,0.0,0.0,0.033,0.0,0.033,0.033,0.909,0.057;0,1,0
31,0.677,0.032,0.065,0.226,0.0,0.0,0.323,0.563,0.437;0,0,1
60,0.1,0.65,0.017,0.133,0.1,0.0,0.8,0.035,0.86;1,0,0
37,0.595,0.0,0.0,0.351,0.054,0.0,0.351,0.452,0.489;0,0,1
28,0.714,0.0,0.0,0.179,0.071,0.036,0.179,0.592,0.29;0,0,1
29,0.241,0.0,0.103,0.655,0.0,0.0,0.759,0.049,0.951;1,0,0
61,0.492,0.016,0.033,0.41,0.049,0.0,0.459,0.393,0.556;0,0,1
56,0.411,0.018,0.0,0.018,0.089,0.464,0.036,0.343,0.055;0,0,1
56,0.911,0.0,0.054,0.036,0.0,0.0,0.089,0.911,0.089;0,1,0
62,0.581,0.0,0.081,0.339,0.0,0.0,0.419,0.267,0.733;1,0,0
65,0.369,0.108,0.031,0.292,0.154,0.046,0.431,0.117,0.622;0,0,1
28,0.75,0.0,0.0,0.143,0.071,0.036,0.143,0.669,0.217;0,0,1
50,0.62,0.06,0.04,0.22,0.06,0.0,0.32,0.278,0.63;0,0,1
52,0.673,0.096,0.0,0.212,0.019,0.0,0.308,0.431,0.544;0,0,1
28,0.714,0.0,0.0,0.0,0.107,0.179,0.0,0.714,0.0;0,0,1
39,0.359,0.0,0.359,0.256,0.026,0.0,0.615,0.252,0.721;1,0,0
30,0.133,0.033,0.733,0.1,0.0,0.0,0.867,0.057,0.943;1,0,0
37,0.919,0.0,0.0,0.0,0.0,0.081,0.0,0.919,0.0;0,1,0
34,0.647,0.088,0.059,0.088,0.118,0.0,0.235,0.392,0.448;0,0,1
27,0.556,0.0,0.037,0.407,0.0,0.0,0.444,0.556,0.444;0,0,1
64,0.812,0.0,0.031,0.109,0.047,0.0,0.141,0.755,0.197;0,0,1
25,0.72,0.04,0.0,0.04,0.16,0.04,0.08,0.623,0.153;0,0,1
31,0.032,0.065,0.0,0.903,0.0,0.0,0.968,0.032,0.968;1,0,0
49,0.898,0.0,0.0,0.0,0.041,0.061,0.0,0.898,0.0;0,1,0
53,0.736,0.0,0.019,0.057,0.17,0.019,0.075,0.579,0.178;0,0,1
34,0.765,0.0,0.0,0.0,0.118,0.118,0.0,0.765,0.0;0,0,1
24,0.958,0.0,0.0,0.0,0.042,0.0,0.0,0.958,0.0;0,1,0
55,0.509,0.018,0.127,0.273,0.073,0.0,0.418,0.22,0.681;0,0,1
34,0.824,0.059,0.0,0.059,0.059,0.0,0.118,0.517,0.376;0,0,1
50,0.9,0.02,0.0,0.04,0.04,0.0,0.06,0.879,0.081;0,1,0
32,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
28,0.857,0.0,0.036,0.107,0.0,0.0,0.143,0.857,0.143;0,0,1
67,0.0,0.0,0.91,0.015,0.0,0.075,0.925,0.0,0.925;1,0,0
35,0.8,0.029,0.0,0.029,0.114,0.029,0.057,0.751,0.1;0,0,1
32,0.938,0.031,0.031,0.0,0.0,0.0,0.062,0.871,0.129;0,1,0
71,0.676,0.014,0.056,0.169,0.056,0.028,0.239,0.374,0.5;0,0,1
16,0.75,0.062,0.125,0.062,0.0,0.0,0.25,0.75,0.25;0,0,1
24,0.292,0.0,0.042,0.667,0.0,0.0,0.708,0.183,0.817;1,0,0
50,0.9,0.0,0.02,0.02,0.06,0.0,0.04,0.873,0.065;0,1,0
65,0.862,0.015,0.0,0.062,0.031,0.031,0.077,0.855,0.084;0,1,0
37,0.486,0.135,0.0,0.243,0.135,0.0,0.378,0.236,0.59;0,0,1
28,0.5,0.036,0.071,0.393,0.0,0.0,0.5,0.132,0.868;1,0,0
57,0.825,0.018,0.018,0.07,0.07,0.0,0.105,0.576,0.312;0,0,1
34,0.412,0.088,0.059,0.382,0.059,0.0,0.529,0.069,0.843;1,0,0
30,0.9,0.0,0.0,0.067,0.033,0.0,0.067,0.853,0.113;0,0,1
54,0.0,0.981,0.019,0.0,0.0,0.0,1.0,0.0,1.0;1,0,0
24,0.833,0.0,0.0,0.042,0.042,0.083,0.042,0.824,0.051;0,1,0
30,0.033,0.0,0.0,0.933,0.033,0.0,0.933,0.02,0.947;1,0,0
23,0.739,0.0,0.087,0.043,0.13,0.0,0.13,0.711,0.157;0,0,1
35,0.943,0.057,0.0,0.0,0.0,0.0,0.057,0.89,0.11;0,0,1
35,0.371,0.0,0.0,0.2,0.057,0.371,0.2,0.371,0.2;0,0,1
51,0.373,0.176,0.02,0.412,0.02,0.0,0.608,0.112,0.863;1,0,0
33,0.394,0.03,0.0,0.576,0.0,0.0,0.606,0.228,0.772;1,0,0
28,0.607,0.0,0.036,0.321,0.0,0.036,0.357,0.17,0.765;0,0,1
34,0.529,0.0,0.0,0.382,0.088,0.0,0.382,0.236,0.642;0,0,1
26,0.769,0.0,0.0,0.077,0.154,0.0,0.077,0.661,0.161;0,0,1
31,0.871,0.032,0.0,0.0,0.097,0.0,0.032,0.802,0.088;0,0,1
31,0.839,0.0,0.0,0.065,0.097,0.0,0.065,0.812,0.09;0,0,1
28,0.0,0.107,0.643,0.143,0.071,0.036,0.893,0.0,0.893;1,0,0
36,0.278,0.056,0.556,0.083,0.028,0.0,0.694,0.042,0.923;1,0,0
37,0.486,0.0,0.0,0.0,0.054,0.459,0.0,0.486,0.0;0,0,1
59,0.797,0.0,0.017,0.102,0.068,0.017,0.119,0.748,0.165;0,0,1
23,0.174,0.0,0.0,0.826,0.0,0.0,0.826,0.031,0.969;1,0,0
57,0.561,0.0,0.0,0.018,0.105,0.316,0.018,0.517,0.033;0,0,1
34,0.676,0.0,0.029,0.235,0.059,0.0,0.265,0.587,0.351;0,0,1
31,0.129,0.032,0.0,0.806,0.0,0.032,0.839,0.067,0.899;1,0,0
29,0.103,0.0,0.034,0.552,0.241,0.069,0.586,0.033,0.638;0,0,1
39,0.846,0.0,0.026,0.077,0.026,0.026,0.103,0.65,0.278;0,0,1
34,0.824,0.0,0.0,0.059,0.088,0.029,0.059,0.816,0.066;0,1,0
29,0.759,0.103,0.0,0.069,0.069,0.0,0.172,0.728,0.202;0,0,1
